gene_symbol,Control_rep2,Control_rep3,siCHD4_rep1,siCHD4_rep2,siCHD4_rep3,siARID1A_rep1,siARID1A_rep2,siARID1A_rep3,siCHD4siARID1A_rep1,siCHD4siARID1A_rep2,siCHD4siARID1A_rep3
ULK4,2.134075345,2.301201425,1.98301534,1.841362429,2.362097347,2.149534021,2.284743036,2.320767714,2.434497381,2.406725318,2.426148135
RN7SKP58,0,0,0,0,0,0,0,0,0,0,0
RPL36P20,0,0,0,0,0,0,0,0,0,0,0
TRAK1,5.879472613,5.993112547,5.984091045,5.977362066,5.992656263,5.728386052,5.89984555,5.84678926,5.952947199,5.985237688,6.057850596
RNU4-78P,0,0,0,0,0,0,0,0,0,0,0
CCK,0,0,0.189828151,0,0.110547565,0,0,0,0.218069761,0,0
EIF4BP4,0,0,0,0,0,0,0,0,0,0,0
LYZL4,0,0,0,0,0,0,0,0,0,0,0
VIPR1,0.220756191,0.408592345,0.3575584,1.224215786,0.639200201,0.128145153,0.338056623,0.231110731,0.218069761,0.314462984,0
SEC22C,6.214270541,6.264398305,5.814210502,5.858348904,5.866396368,6.158031389,6.264370254,6.281555682,5.933819543,5.867805193,5.940961017
SS18L2,3.796686101,3.866580273,3.733889666,3.789554862,3.788863831,4.037325709,4.035894363,4.093457861,3.886393685,3.737665106,3.916077437
NKTR,7.299192688,7.286336221,7.034312045,7.200657423,7.181347578,7.292530165,7.27230934,7.242767644,7.039369041,7.103808411,7.116851433
ZBTB47,3.912099954,3.906498498,3.741493944,3.922636735,3.797152497,3.970509066,4.11130266,3.774301408,3.902225308,3.58010816,3.726022623
RN7SL567P,0,0,0,0,0,0,0,0,0,0,0
KLHL40,0,0,0,0,0,0,0,0,0,0,0
HHATL,0,0,0,0.12311737,0,0,0,0,0,0,0
CCDC13,0,0.218713002,0.098033997,0.12311737,0.110547565,0.128145153,0,0,0.407464323,0.11261059,0
HHATL-AS1,0,0,0,0,0,0,0,0,0,0,0
CCDC13-AS1,0,0,0,0,0,0,0,0,0,0,0
CCDC13-AS2,0,0,0,0,0,0.354636167,0,0,0,0,0
HIGD1A,4.568934022,4.482990193,3.391269949,3.547236795,3.694399864,4.500982516,4.650581575,4.61715356,3.663014867,3.903371675,3.860838575
ACKR2,0.319636852,0.218713002,0.098033997,0.12311737,0,0,0,0,0,0,0
KRBOX1,0,0,0,0,0,0,0,0,0,0.11261059,0
CYP8B1,0,0,0,0,0,0,0,0,0,0,0
ZNF662,0.732379464,0.72663948,1.179925366,0.919039602,0.967651983,1.080420469,1.36978263,0.685342697,0.218069761,0.572499103,1.199227928
KRBOX1-AS1,0,0,0,0,0,0,0,0,0,0,0
GASK1A,0,0.113497158,0,0.12311737,0.213223904,0.245830752,0,0.120178238,0,0.11261059,0
POMGNT2,4.230703055,4.594718409,4.355929351,4.281009897,4.347099836,4.304752958,4.284195002,4.266225661,4.391568052,4.274062866,4.510444049
SNRK,4.632824887,4.853496711,4.279638217,4.518224219,4.585885598,4.80891622,4.690470436,4.549190815,4.402740675,4.548835994,4.252880009
RN7SL517P,0,0.113497158,0,0,0,0.128145153,0,0,0,0,0
ANO10,5.003814387,4.955965336,4.580286486,4.631445345,4.700789769,4.971510224,4.748309092,4.776536518,4.853154566,4.740656538,4.364889959
RPL18AP9,0,0.316774277,0,0,0,0,0,0,0,0.217064144,0
ABHD5,4.398441054,4.560098141,3.98515767,4.067651934,4.154097311,4.452841219,4.257887088,4.329927901,3.948703742,4.04491275,3.984125984
RNU6-367P,0,0,0,0,0,0,0,0,0,0,0
MIR138-1,0,0,0,0,0,0,0,0,0,0,0
TOPAZ1,0,0,0,0,0,0,0,0,0,0,0
TCAIM,4.703192243,4.604459216,4.253284188,4.274383664,4.295375906,4.409358129,4.64043462,4.543827861,4.174080529,4.384727385,4.151304216
C3orf86,0,0,0,0,0,0,0,0,0,0,0
LINC01988,0,0,0,0.236549226,0,0,0,0,0,0,0
ZNF445,6.100679064,6.169159153,6.34515677,6.21389887,6.157850717,6.359151362,6.287313283,6.234062623,6.320046565,6.47708535,6.109544377
ZNF852,0.933114331,0.408592345,0.3575584,0.439721482,0.213223904,0.639071119,0.338056623,0.43026014,0.493586585,0.572499103,0.404948768
ZKSCAN7,1.052928872,0.218713002,0.882656383,1.330245983,1.025236542,0.128145153,0.121701854,0.761245312,0.984813683,0.649183393,0.490623898
ZKSCAN7-AS1,0,0.316774277,0,0,0,0.245830752,0,0.120178238,0,0,0.313862762
ZNF660,0,0,0,0,0,0,0,0,0,0,0
ZNF197,1.452128634,1.527316944,1.848643987,1.841362429,1.726613229,0.722652987,1.36978263,1.625204621,1.679369679,1.519645835,1.939364463
ZNF197-AS1,0,0,0,0,0,0,0,0,0,0,0
ZNF35,0.319636852,0.796288393,1.087478266,0.531496815,0.779672694,0.876557592,0.692536992,0.761245312,1.255197614,1.251027757,1.147409014
SOCS5P3,0,0,0,0,0,0,0,0,0,0,0
ZNF502,0,0.408592345,0.098033997,0.617781509,0.845091985,0.354636167,0,0.685342697,0.493586585,0.217064144,0.490623898
ZNF501,0.319636852,0.113497158,0.434635806,0.439721482,0.398954152,0.639071119,0.233931168,0.33411903,0.407464323,0.11261059,0.313862762
KIAA1143,2.575391556,2.785136319,2.616573229,2.349913893,2.850351059,2.67524825,2.059574195,2.295461762,2.598952274,2.573412456,2.609674549
KIF15,5.211208684,5.41759024,5.176201479,5.184557563,5.161959188,5.400610851,5.389847956,5.312651837,5.280098834,5.208049826,5.273138004
TMEM42,0.114596401,0.408592345,0.189828151,0.617781509,0.213223904,0.722652987,0.338056623,0,0.407464323,0.405700059,0.91923725
MIR564,0,0,0,0,0,0,0,0,0,0,0
TGM4,0.220756191,0.316774277,0.276129481,0,0.483560049,0.245830752,0.121701854,0.120178238,0.113151241,0,0
ZDHHC3,6.107614311,6.21120351,6.286586524,6.066357027,6.239189894,6.139141883,6.118477452,6.188393819,6.2629477,6.181963453,6.258947959
EXOSC7,4.670780752,4.579982761,4.898629547,4.938545009,5.034547344,5.005282155,4.861836527,5.016128844,5.071902378,5.166259272,5.120242737
CLEC3B,0,0,0,0,0,0.354636167,0,0,0,0.11261059,0
CDCP1,7.675063763,7.52813338,7.734685703,7.86515861,7.868034718,8.043695376,8.039074249,7.992416457,8.334058915,8.298162864,8.416371255
TMEM158,4.809094577,4.803631578,4.740652091,4.834279123,4.917771598,5.236134318,5.174686457,5.371354853,5.435050395,5.375396192,5.408622269
LARS2,5.684538087,5.586834294,5.79789275,5.771609355,5.768625998,5.881711589,5.789386023,5.829262305,5.815492447,5.903462471,5.690180878
LIMD1,6.427432081,6.392203598,6.181491616,6.291425138,6.261825441,6.562820996,6.632669668,6.591996129,6.499880836,6.469175225,6.634400344
SACM1L,5.591134279,5.546979533,5.056327275,5.202120559,5.023992455,5.329073563,5.629289028,5.550497508,5.078884468,5.211214896,5.349653382
RN7SL145P,0,0,0,0.12311737,0,0,0,0,0,0,0
SLC6A20,0.581141739,0,0.189828151,0.439721482,0,0,0.338056623,0.120178238,0.315872737,0.11261059,0.1123805
LZTFL1,5.214424708,5.287586474,4.630295085,4.900322892,4.843682357,5.170672594,5.54476723,5.299982966,5.061365472,4.894271822,5.012123573
CCR9,0,0,0,0,0,0,0,0,0,0,0
FYCO1,6.155249404,6.190334488,6.23499583,6.249808858,6.186528504,6.195084237,6.217359722,6.278330021,6.171192257,6.205960455,6.109544377
CXCR6,0,0,0,0.12311737,0,0,0,0,0,0,0
XCR1,0,0,0,0,0,0,0,0,0,0,0
FLT1P1,0,0,0,0,0,0,0,0,0,0,0
CCR3,0,0,0,0,0.309075793,0,0,0,0,0,0
CCR1,0,0,0,0,0,0,0,0,0,0,0
UQCRC2P1,0,0,0,0,0,0,0,0,0,0,0
CCR2,0,0,0,0,0,0,0,0,0,0,0.1123805
CCR5,0,0,0.189828151,0.12311737,0,0,0,0.120178238,0,0.11261059,0
CCRL2,0.933114331,0.796288393,1.903903196,1.72954231,1.655454439,0.876557592,0.611744073,0.96758213,1.099116074,1.391579599,1.778340719
LINC02009,0.220756191,0.653456811,1.700459889,1.048952726,1.329479921,0,0,0.120178238,0.315872737,0.217064144,0.57149512
LTF,0.319636852,0.218713002,0.098033997,0.531496815,0,0,0,0,0,0,0.1123805
RTP3,0,0,0,0.12311737,0,0.128145153,0,0,0.218069761,0,0.216636074
LRRC2,2.534804444,2.010191825,2.548846065,2.010389888,2.339574779,1.920914744,2.059574195,2.104681186,1.715659706,1.391579599,0.97975149
LRRC2-AS1,0,0,0,0,0.213223904,0,0.526156822,0,0,0,0.1123805
TDGF1,0,0,0,0,0,0,0,0,0,0,0
FAM240A,0,0,0,0,0,0,0,0,0,0,0
ALS2CL,1.163551432,1.10155939,1.56987493,1.521451764,1.618514067,1.080420469,1.418100239,1.148067147,1.524328152,1.200960211,1.199227928
TMIE,0,0,0.189828151,0,0,0,0,0,0,0,0
PRSS50,0,0,0,0,0,0,0,0,0,0,0
PRSS46P,0,0,0,0,0,0,0,0,0,0,0
PRSS45P,0,0,0,0,0,0,0,0,0,0,0
PRSS42P,0,0,0,0,0,0,0,0,0,0,0
MYL3,0,0,0,0,0,0,0,0,0,0.11261059,0
PTH1R,0.319636852,0.796288393,0.507803285,1.048952726,0.639200201,0.354636167,0.338056623,0.231110731,0.218069761,0.649183393,0.404948768
CCDC12,4.966153408,4.877797501,4.884961798,5.00409141,4.867492573,4.730320147,4.675641056,4.856580419,4.893314938,4.982124308,4.871481698
NBEAL2,4.830211933,4.986083921,4.902026347,4.443404288,4.859599416,5.239685432,5.15700014,5.184111116,4.936237262,5.126578495,5.153459691
SETD2,6.961100302,7.081887685,6.885248607,6.896362968,6.97946318,6.897797443,6.749390486,6.8817362,6.787788802,6.814361939,6.771225226
MRPL57P3,0,0,0,0,0,0,0,0,0,0,0
KIF9,1.764469954,2.43823041,1.98301534,1.911367164,2.037691176,2.119009789,2.360877143,1.918314558,2.035746856,1.847136075,1.969519657
SNORD13P3,0,0,0,0,0,0,0,0,0,0,0
KLHL18,5.036888654,5.203561723,5.179004343,5.344938473,5.168363252,5.477817426,5.192158578,5.337660634,5.252574795,5.172767909,5.326539446
PTPN23,6.204599843,6.358062711,6.382112377,6.263257128,6.44967942,6.314388146,6.079576522,6.191826718,6.177711033,6.170626773,6.327494313
SCAP,6.011052544,5.944089016,6.307229577,6.217357638,6.298779589,5.991097856,5.906211689,6.053381945,6.249086731,6.183575731,6.229656598
ELP6,4.783338838,4.647496838,4.97802358,4.869878291,5.174739014,4.750374217,4.650581575,4.586183455,4.807647306,4.967224837,4.871481698
BOLA2P2,0,0,0,0,0,0,0,0,0,0,0
RN7SL870P,0,0,0,0,0,0,0,0,0,0,0
CSPG5,1.452128634,2.149778111,1.98301534,1.048952726,1.760918311,1.955877584,1.717410723,1.541574752,2.146232252,2.030318399,1.969519657
SMARCC1,8.207714464,8.196122338,8.128949719,8.078924108,8.042021821,8.14894946,8.172254388,8.19587787,8.077230682,8.117655998,8.06352697
DHX30,6.495107019,6.50830597,6.640838635,6.712510844,6.656295589,6.681155955,6.621106063,6.682626005,6.819399078,6.72750502,6.727778529
MIR1226,0,0,0,0,0,0,0,0,0,0,0
MAP4,9.55235429,9.513723495,9.635548847,9.672661113,9.64845779,9.280880026,9.271881299,9.327226563,9.536511862,9.499228256,9.446944939
VPS26BP1,0,0,0,0,0,0,0.121701854,0,0,0,0
RN7SL664P,0,0,0,0,0,0,0,0,0,0,0
RPL17P16,0,0,0,0.12311737,0,0,0,0,0,0.11261059,0
CDC25A,5.615666496,5.485053761,5.812406506,5.572640387,5.905256216,5.782949383,5.80536891,5.756944261,5.856699998,5.816772051,5.828230839
SNRPFP4,0,0,0,0,0,0,0,0,0,0,0
RNU7-128P,0,0,0,0,0,0,0,0,0,0,0
MIR4443,0,0,0,0,0,0,0,0,0,0,0
CAMP,0,0,0,0,0,0,0,0,0,0,0
ZNF589,3.393319266,3.249770072,3.079510473,3.579847564,3.28690658,3.414178831,3.33139132,3.880227351,3.002986938,3.560387841,3.037370286
NME6,4.647175611,4.614134697,4.945472027,4.646918128,4.906323298,4.823187932,4.979206658,4.711056971,5.036475886,4.650265921,4.914744859
SPINK8,0,0,0,0,0,0,0,0,0,0,0
MIR2115,0,0,0,0,0,0,0,0,0,0,0
FBXW12,0,0,0,0,0,0.128145153,0,0.120178238,0,0,0
RN7SL321P,0,0,0,0,0,0,0,0,0,0,0
PLXNB1,5.003814387,4.989804916,5.617496008,5.607327027,5.692911437,4.941297029,5.053738274,5.035364469,5.258736788,5.562982638,5.397574363
CCDC51,3.370436295,3.262130683,3.786296652,3.742318901,4.128050103,3.769002174,3.764103272,3.650028606,3.894331213,3.665658433,4.027771503
TMA7,6.445335239,6.455464631,6.858398485,6.618847827,6.640259839,6.504976221,6.344686911,6.640537096,6.745631972,6.682603707,6.654262125
ATRIP,3.880055832,4.027285357,4.035513811,4.028810072,4.154097311,3.882386604,3.93157398,4.071263432,4.256449703,3.871718103,3.976721611
TREX1,0,0,0,0,0,0,0,0,0,0,0
SHISA5,7.287788502,6.935222273,7.315390827,7.334882778,7.381339858,7.616548313,7.282132755,7.409055348,7.343966795,7.352678816,7.575361705
PFKFB4,5.224029989,5.346816557,5.434917269,5.766896395,5.505826276,5.816626948,5.613813785,5.77993548,5.886851181,5.922897769,5.967352146
MIR6823,0,0,0,0,0,0,0,0,0,0,0
UCN2,0,0,0.707370424,1.048952726,0.213223904,0,0.121701854,0,0.218069761,0.649183393,0.490623898
COL7A1,2.31274121,2.750461916,4.736852742,4.908904637,4.413301044,1.990013129,1.596650917,2.075244358,3.195160832,2.792095542,3.261096003
MIR711,0,0,0,0,0,0,0,0,0,0,0
UQCRC1,7.363616163,7.29913872,7.657905652,7.599611178,7.66279819,7.209855079,7.316794026,7.163684958,7.502313057,7.444967603,7.531184802
TMEM89,0,0,0,0.12311737,0,0,0,0,0,0.11261059,0.1123805
SLC26A6,4.470150478,4.62374572,5.304950069,5.070618364,5.400962976,4.57031018,4.551176392,4.632392817,4.897270166,5.169517261,5.093107293
MIR6824,0,0,0,0,0,0,0,0,0,0,0
CELSR3,2.86454894,2.931616523,3.138297627,3.099678497,3.057743002,2.67524825,2.729688596,2.552050265,2.912084824,3.175860913,2.934112371
MIR4793,0,0,0,0,0,0,0,0,0,0,0
LINC02585,0,0.316774277,0.276129481,0.236549226,0.110547565,0,0,0,0,0.217064144,0
NCKIPSD,5.406629624,5.247740464,5.554137668,5.559074114,5.548184083,5.113756515,5.353039491,5.371354853,5.488464259,5.545535028,5.537509636
IP6K2,5.813139268,5.68649807,5.738332002,5.728627974,5.824434669,5.821374489,5.692039917,5.916918125,6.06443494,6.032524445,5.904354363
PRKAR2A,6.995156804,7.101796581,6.62345313,6.660099032,6.743587102,6.780799082,6.947577791,6.999050676,6.707847121,6.726399352,6.724466667
PRKAR2A-AS1,0.412172877,0.316774277,0.707370424,0.236549226,0.845091985,0.245830752,0.435170143,0,0.407464323,0.572499103,0.1123805
SLC25A20,3.448987432,3.249770072,3.332062791,2.855191004,3.28690658,3.010683995,2.857831236,3.02206038,3.330025368,3.489163272,3.332446285
ARIH2,6.806659006,6.86097882,6.948213593,6.983240234,7.009200177,6.865982835,6.826376295,6.857083519,7.028590925,7.003318623,7.0345549
P4HTM,4.512570774,4.445545758,4.474747772,4.626250653,4.491996749,4.235300988,4.004591674,4.34233764,4.424829652,4.58832137,4.530811074
WDR6,7.627001047,7.585203555,7.553238267,7.461327206,7.5684998,7.549459014,7.657183333,7.54343761,7.501014067,7.591831681,7.584524248
DALRD3,4.192073681,4.472390582,4.592952084,4.37071674,4.600167145,4.270444864,4.29717122,4.158063223,4.698550306,4.450485694,4.505307048
MIR425,0.114596401,0,0,0.236549226,0,0,0,0,0,0,0
NDUFAF3,4.927482891,4.693857264,5.247362547,4.975780568,5.299591996,4.80891622,4.495970411,4.591391528,4.936237262,4.677982672,4.87944484
MIR191,0,0,0,0,0,0,0,0,0,0,0
IMPDH2,7.763895817,7.854249633,8.014354674,7.923495996,7.916394116,7.6000662,7.652773077,7.663892445,7.779103556,7.800602467,7.771041134
QRICH1,6.728958096,6.753455386,6.991107814,6.91138866,6.846010739,6.76978857,6.974080652,6.90701935,6.963118172,6.971940765,6.979124254
RN7SL182P,0,0,0,0,0,0,0,0,0,0,0
QARS1,7.329170351,7.393455766,7.535851096,7.594300373,7.477308102,7.315426991,7.233177055,7.372463514,7.495806379,7.435526368,7.462605935
MIR6890,0,0,0,0,0,0,0,0,0,0,0
USP19,6.040343283,6.063659192,6.413392275,6.139280769,6.216193532,6.123850159,6.056867215,6.022868227,6.046738511,6.209130107,6.217143228
LAMB2,6.581083828,6.659632081,6.95067592,7.027257983,6.973989978,6.502022195,6.515416974,6.540419134,6.821482007,6.927410128,6.84322656
CCDC71,4.15907312,4.055965568,4.447111026,4.501299272,4.491996749,4.045464333,4.271101011,4.018108733,4.550699954,4.384727385,4.565775819
KLHDC8B,3.726337959,3.520608435,4.072160008,4.164003153,4.114847998,3.635195552,3.706907013,3.314336972,3.886393685,3.530292539,3.998821691
C3orf84,0,0,0,0,0,0,0,0,0,0,0
IHO1,0,0,0.098033997,0,0,0,0,0.120178238,0.113151241,0,0.313862762
C3orf62,3.159713731,2.802165928,2.773164081,2.744479589,2.942905914,3.414178831,2.926249539,3.168635632,2.896361617,3.16284221,2.684302972
MIR4271,0,0.113497158,0,0,0,0,0,0,0,0,0
USP4,6.467069204,6.245846817,6.442842739,6.470215426,6.526466802,6.261219916,6.275887376,6.217316345,6.311179843,6.397352022,6.35916065
GPX1,6.947635912,7.0792705,7.517144701,7.440021314,7.43676848,7.000792838,6.833074256,6.786181219,7.322801364,7.196155644,7.297092366
RHOA,9.367000057,9.371045133,9.341165647,9.258317673,9.232730902,9.070920499,9.14394622,9.238720902,9.233372025,9.131020587,9.210567763
TCTA,4.152381448,4.638043261,4.888390893,4.707201355,4.794849583,3.918284052,4.217503247,3.970934915,4.385949126,4.32169703,4.436806174
AMT,0.114596401,0,0.507803285,0.12311737,0.213223904,0,0.233931168,0,0.218069761,0,0.1123805
NICN1,0,0,0.098033997,0,0,0,0,0,0,0,0
RNA5SP130,0,0,0,0,0,0,0,0,0,0,0
DAG1,8.38585955,8.430131475,8.425343317,8.32560837,8.29488121,8.22884504,8.309863501,8.300547122,8.255737344,8.289953664,8.276757024
BSN-DT,0,0,0.098033997,0,0,0.128145153,0,0.120178238,0.113151241,0,0
BSN,1.536778443,0.72663948,0.643866679,0.617781509,1.329479921,1.142439574,1.214288682,1.148067147,1.205023522,0.920683423,1.389682143
APEH,6.739042244,6.711255904,7.006179637,6.997392095,6.88444397,6.65080358,6.706263157,6.621570823,6.95365323,6.716410024,6.880405159
MST1,0.658741476,1.306411075,0.707370424,0.776259757,1.080610588,1.080420469,0.526156822,0.96758213,0.794347891,1.29941587,1.147409014
RNF123,5.716645373,5.651688911,5.736430521,5.813347176,5.84456871,5.626278134,5.51174974,5.487644275,5.792316351,5.818848416,5.870794645
AMIGO3,0,0,0,0,0,0,0,0,0,0,0
GMPPB,5.428950027,5.314541326,5.265936388,5.397719242,5.252145943,5.155713172,5.160554792,5.248164778,5.270982375,5.23628855,5.386441201
IP6K1,6.768878545,6.731399073,6.968605705,6.9420242,7.010091799,6.715990841,6.661806765,6.719959569,6.913208117,6.870492391,6.887332432
COX6CP14,0,0,0,0,0,0,0,0,0,0,0
CDHR4,0.499129606,0.316774277,0.768196353,0.341708952,0.563477945,0,0.121701854,0,0.113151241,0.721996544,0.1123805
INKA1,0.994265056,0.72663948,1.53529446,1.278204745,1.460498509,1.142439574,1.15849601,0.761245312,1.205023522,1.039403469,0.91923725
UBA7,4.364102629,4.273056433,4.871163325,4.631445345,5.165164773,4.673689301,4.501587047,4.378938955,4.604913961,4.779555121,4.742077931
MIR5193,0,0,0,0,0,0,0,0,0,0,0
TRAIP,4.409707942,4.519487311,4.942176109,5.012079218,4.887038575,4.620203616,4.438567582,4.596580868,4.807647306,4.78381315,4.895240464
CAMKV,0.499129606,0.494914811,0.098033997,0.12311737,0.309075793,0.354636167,0.435170143,0.605223869,0.407464323,0.11261059,0.216636074
RN7SL217P,0,0,0,0,0,0,0,0,0,0,0
ACTL11P,0,0,0,0,0,0,0,0,0,0,0
MST1R,1.495074301,1.645256749,2.51375163,2.010389888,2.469719792,1.201902104,1.717410723,1.148067147,1.099116074,1.519645835,1.389682143
MON1A,3.594317354,3.199240575,3.59807923,3.214896017,3.239034472,3.475702098,3.226765776,2.958989674,3.474686488,3.149704958,3.037370286
RBM6,5.785295252,5.934467394,6.157533568,6.135629415,6.192824665,6.0057709,5.986512351,6.081414047,6.073202413,6.041443014,6.162716234
RBM5,5.994311352,6.045896553,6.049877246,6.169949729,6.233093283,6.14672739,5.9643123,6.108911839,6.124716969,6.373535799,6.194980218
RBM5-AS1,0.412172877,0,0,0,0,0,0,0.231110731,0,0,0.1123805
SEMA3F-AS1,0.412172877,0.218713002,0.189828151,0.341708952,0.213223904,0.128145153,0.121701854,0.231110731,0.113151241,0.11261059,0.313862762
SEMA3F,2.134075345,2.502154377,3.280796908,3.321588586,3.410909448,2.179425786,2.651006715,2.713613211,2.98822879,2.890144807,3.211490139
GNAT1,0,0,0,0,0,0,0,0,0,0.11261059,0
SLC38A3,1.655111435,2.095553258,2.219191399,2.161674545,2.065405875,1.467209635,1.268003806,0.902028272,1.916093218,1.780514538,1.877094637
GNAI2,8.840541439,8.837771087,9.019402623,9.007247546,8.984083138,8.625477629,8.694025157,8.687639306,8.924935714,8.84245684,8.909854245
MIR5787,0,0,0,0,0,0,0,0,0,0,0
SEMA3B-AS1,0,0,0,0,0,0,0,0,0,0,0
SEMA3B,5.104317249,5.033723977,6.182888599,6.087301197,5.954258035,3.96193513,4.133177411,4.292045059,5.06839862,5.054397395,5.079345744
MIR6872,0,0,0,0,0,0,0,0,0,0,0
LSMEM2,0.114596401,0.218713002,0,0,0,0,0,0.120178238,0.113151241,0.11261059,0
IFRD2,5.741380618,5.779719555,5.931874199,6.070187744,5.970839715,6.020296211,5.895585797,5.985774469,5.986750613,5.785262553,5.995102684
HYAL3,1.764469954,2.095553258,2.324203865,1.911367164,2.065405875,1.73213558,1.828838516,1.815249478,2.434497381,1.847136075,1.199227928
NAA80,2.05016754,2.481159532,2.967251669,2.800897026,2.681534517,1.920914744,2.310570072,2.594168627,2.539456729,2.338893492,2.822890306
HYAL1,0,0.218713002,1.499864721,1.72954231,1.025236542,0.128145153,0.435170143,0.120178238,1.350596087,0.857446746,1.037829298
HYAL2,3.996719012,4.084086723,4.360874802,3.870867616,4.074500951,4.037325709,3.498002608,4.22660893,4.256449703,4.558809113,4.138089247
TUSC2,5.025947931,4.909574649,5.250030638,5.338600083,5.168363252,4.93692874,4.954847297,4.92005016,5.221363752,5.198512738,5.160012283
RASSF1,4.783338838,4.782334778,5.074504272,5.112086079,4.955289494,4.735359859,4.883508045,4.667337297,5.06839862,4.775284488,4.941615462
RASSF1-AS1,0,0.113497158,0.434635806,0.439721482,0.309075793,0.128145153,0.121701854,0,0,0,0.1123805
ZMYND10,2.160994099,1.207618104,1.636644386,1.876789365,1.418134065,1.366862542,1.554041891,0.761245312,2.092046954,1.971804399,1.672327016
NPRL2,4.211517656,4.118484449,4.360874802,3.780230587,4.060797232,4.053557303,3.96448334,3.792504675,4.225323287,4.401450085,4.301106123
CYB561D2,2.86454894,2.227475505,3.161157762,3.158437149,3.02987927,2.696077034,2.822365566,2.133529373,3.270281213,2.808906859,2.964376398
TMEM115,5.675231785,5.36984408,5.832127471,5.820187576,5.570115264,5.40377976,5.533845145,5.531656481,5.760100334,5.69996402,5.527409236
CACNA2D2,0.658741476,0.316774277,1.426283049,2.010389888,1.580602922,1.015615035,0.976871893,0.33411903,1.153041406,1.200960211,2.111508587
CYB561D2,0.220756191,0.113497158,0.643866679,0.439721482,0.213223904,0,0.233931168,0.43026014,0.113151241,0.405700059,0.216636074
RNA5SP131,0,0,0,0,0,0,0,0,0,0,0
C3orf18,2.555240724,2.481159532,2.583107041,2.399474495,2.316695017,2.834020977,2.58904471,2.788080306,2.273409273,2.631268492,3.120351097
HEMK1,3.57443096,3.064585541,3.419986592,3.632612391,3.321796203,3.487698066,3.280026783,3.375993893,3.464059376,3.38089781,3.133728793
CISH,0.658741476,0.113497158,0.276129481,0.341708952,0.483560049,0.128145153,0.692536992,0.685342697,0.574856072,0.314462984,0.313862762
MAPKAPK3,3.788077904,4.13201714,3.98515767,3.789554862,3.990255346,3.826807993,3.889352675,3.659977472,3.735501547,3.839354424,3.900509537
MIR4787,0,0,0,0,0,0,0,0,0,0,0
DOCK3,0.220756191,0.653456811,0.936651853,0.439721482,0.779672694,0.876557592,0.692536992,0.761245312,1.043096582,0.721996544,1.147409014
PPIAP69,0,0,0,0,0,0,0,0,0,0,0
MANF,5.665865062,5.503391647,5.749688556,5.659113991,5.858497195,5.679543187,5.756879038,5.504306593,6.066192702,5.91515504,5.866794623
RBM15B,6.281742774,6.386569262,6.434657027,6.35404043,6.589862332,6.469122324,6.35558273,6.330652603,6.563487635,6.450547835,6.573119691
DCAF1,6.253881568,6.144333506,6.198166792,6.307741236,6.284111321,6.354245709,6.374071935,6.390137158,6.416902682,6.473135709,6.443492645
RAD54L2,5.707544543,5.861200094,5.948395896,5.967126153,6.075062604,5.919840847,5.812164883,5.947701753,6.123029126,6.048538385,5.86278348
RNU6ATAC29P,0,0,0,0,0,0,0,0,0,0,0
TEX264,4.448463232,4.309243633,4.678628137,4.540486312,4.709598619,4.396689809,4.523837449,4.185873522,4.494368862,4.645594247,4.628544316
